,clust1,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
1640,2,0.11267605633802817,0.5941188237647529,0.2,0.6472636815920397,0.0905261943226402,0.0,0.0,0.07498485154514241,0.08774391661467908
1641,2,0.09859154929577464,0.7279455891178236,0.08235294117647059,0.6154228855721392,0.0762174013385645,0.0,0.0,0.08166700329899684,0.07936624747658048
1642,2,0.3380281690140845,0.11142228445689138,0.0,0.07014925373134329,0.07587699053773368,0.0,0.0,0.03906337664669315,0.06641924472193464
1643,2,0.16901408450704225,0.0672134426885377,0.17647058823529413,0.7950248756218906,0.13979344564966537,0.0,0.26666666666666666,0.012253416818151217,0.10809267117021439
1644,0,0.6338028169014085,0.3156631326265253,0.03529411764705882,0.7507462686567165,0.47726748211400877,0.0,0.0,0.20362889651922172,0.40636629263470925
1645,2,0.23943661971830985,0.2500500100020004,0.058823529411764705,0.6343283582089553,0.1623182552504039,0.0,0.0,0.06311856190668552,0.1362345479754942
1646,0,0.8309859154929577,0.7045409081816363,0.18823529411764706,0.7711442786069652,0.660523886452804,0.0,0.0,0.5928095334275904,0.6551892543723941
1647,0,0.4084507042253521,0.21004200840168033,0.25882352941176473,0.754228855721393,0.3286002769443803,0.0,0.0,0.08836598666935973,0.264266205496246
1648,2,0.0,0.260252050410082,0.1411764705882353,0.36318407960199006,0.004148396030463882,0.0,0.0,0.0036496555129154605,0.0038802540228366337
1649,2,0.0,0.023404680936187236,0.3176470588235294,0.7597014925373133,0.008746826678975306,0.0,0.0,0.0003282165219147647,0.006222622884467109
1650,2,0.08450704225352113,0.0,0.35294117647058826,0.16169154228855723,0.030054234941149317,0.0,0.0,0.0,0.021566351507528864
1651,0,0.8450704225352113,0.9141828365673135,0.2823529411764706,0.8686567164179104,0.7226690514654973,0.0,0.0,0.7820249556767433,0.7566319729586435
1652,2,0.5352112676056338,0.0,0.2823529411764706,0.11791044776119404,0.12837525963535656,0.0,1.0,0.0,0.10536394942958595
1653,2,0.1267605633802817,0.6345269053810761,0.27058823529411763,0.517910447761194,0.08301407800600047,0.0,0.0,0.0889831459413362,0.08647279891754295
1654,2,0.0,0.024604920984196837,0.8117647058823529,0.6164179104477612,0.007085160396953612,0.0,0.0,0.00034504813842321417,0.005023423688616305
1655,0,0.9295774647887324,0.6189237847569514,0.12941176470588237,0.7572139303482587,0.7295926609739211,0.0,0.0,0.5815267398280931,0.70188025067779
1656,2,0.07042253521126761,0.9841968393678736,0.24705882352941178,0.26218905472636816,0.027925225017309024,0.0,0.0,0.08281155322157142,0.04470989247347796
1657,2,0.0,0.10722144428885777,0.0,0.013432835820895536,9.231479344564974e-05,0.0,0.0,0.001503624408088153,0.00030105419142698026
1658,2,0.014084507042253521,0.7213442688537708,1.0,0.5218905472636817,0.014066466651280867,0.0,0.0,0.020231603043156268,0.016011065414058227
1659,2,0.0,0.7567513502700539,0.6,0.6621890547263681,0.007615970459266097,0.0,0.0,0.010612334208577393,0.008468821657169522
1660,1,0.7183098591549296,0.985997199439888,0.6,0.8631840796019901,0.6240537733671822,0.0,0.0,0.7190129940079445,0.6663809439386921
1661,2,0.29577464788732394,0.14562912582516505,0.08235294117647059,0.3601990049751244,0.12791945534271867,0.0,0.0,0.04492919499988779,0.10588326790979749
1662,0,0.647887323943662,0.8853770754150829,0.27058823529411763,0.6671641791044776,0.4646722824832679,0.0,0.0,0.5835577548867793,0.5104967561410874
1663,0,0.4507042253521127,0.405881176235247,0.35294117647058826,0.6477611940298507,0.31606854373413334,0.0,0.26666666666666666,0.18783242442604187,0.2881807796969053
1664,2,0.23943661971830985,0.0,0.3058823529411765,0.1517412935323383,0.06706669743826449,0.0,0.0,0.0,0.048389443702029945
1665,0,0.323943661971831,0.6499299859971994,0.27058823529411763,0.717412935323383,0.25613893376413566,0.0,0.0,0.21874368814380935,0.25061925174653243
1666,2,0.0,0.4612922584516903,0.611764705882353,0.7213930348258707,0.008302561735518117,0.0,0.0,0.0064689512780807465,0.007731238888173421
1667,2,0.04225352112676056,0.7353470694138827,0.23529411764705882,0.7099502487562188,0.04002423263327948,0.0,0.0,0.04124868152337351,0.04108804329828281
1668,2,0.014084507042253521,0.0,0.6,0.30845771144278605,0.008256404338795292,0.0,0.0,0.0,0.005769369074040933
1669,2,0.0,0.23824764952990599,0.0,0.014925373134328358,0.0001096238172167089,0.0,0.0,0.0033410758769272203,0.0008613494921383044
1670,2,0.2535211267605634,0.6575315063012602,0.2,0.7651741293532339,0.20429840756981307,0.0,0.8,0.17519749096703247,0.21010404767360372
1671,2,0.29577464788732394,0.20664132826565312,0.2235294117647059,0.826865671641791,0.26520886222017076,0.0,0.0,0.06375255279517045,0.2109888124917419
1672,2,0.04225352112676056,0.2516503300660132,0.2235294117647059,0.5154228855721392,0.0286291253173321,0.0,0.0,0.014116115711752957,0.02474163696544065
1673,2,0.04225352112676056,0.9729945989197839,0.35294117647058826,0.5611940298507463,0.03261020078467574,0.0,0.0,0.05457932179806549,0.039688977569790215
1674,2,0.04225352112676056,0.6089217843568714,0.11764705882352941,0.3199004975124378,0.021670897761366256,0.0,0.0,0.03415696043448013,0.025673232435578584
1675,2,0.08450704225352113,0.8065613122624524,0.21176470588235294,0.6109452736318408,0.06760904684975769,0.0,0.0,0.07917592405574632,0.07238513528204597
1676,2,0.056338028169014086,0.023204640928185635,0.08235294117647059,0.6019900497512438,0.045384260327717516,0.0,0.06666666666666667,0.001627056262483449,0.03399738082853459
1677,2,0.0,0.9299859971994399,0.16470588235294117,0.3169154228855722,0.0036118162935610434,0.0,0.0,0.013041697524630266,0.006291196339181033
1678,2,0.014084507042253521,0.4100820164032806,0.6,0.5786069651741295,0.015347334410339256,0.0,0.0,0.011501604614107139,0.014336869605067077
1679,2,0.028169014084507043,0.6553310662132426,0.8588235294117647,0.800497512437811,0.03171590122317101,0.0,0.0,0.027570187840840237,0.03098934769919334
1680,2,0.38028169014084506,0.36627325465093014,0.15294117647058825,0.7149253731343284,0.2977325178859912,0.0,0.0,0.14382055252586456,0.2584274267058483
1681,2,0.19718309859154928,0.0630126025205041,0.3058823529411765,0.33134328358208953,0.08616432033233326,0.0,0.13333333333333333,0.01325489800040396,0.06785343343942705
1682,2,0.056338028169014086,0.8031606321264252,0.2235294117647059,0.7621890547263681,0.05123471036233557,0.0,0.0,0.05631578356785386,0.05370388644235899
1683,2,0.014084507042253521,0.28145629125825167,0.07058823529411765,0.6711442786069652,0.017424417262866376,0.0,0.0,0.007894028142462803,0.014766708089493374
1684,2,0.0,0.5307061412282457,0.35294117647058826,0.2601990049751244,0.002954073390260789,0.0,0.0,0.007442379766152742,0.004145348963620947
1685,2,0.04225352112676056,0.0,0.23529411764705882,0.2616915422885572,0.017943687975998154,0.0,0.06666666666666667,0.0,0.013626047208642262
1686,2,0.4225352112676056,0.0,0.27058823529411763,0.17064676616915422,0.12216708977613663,0.0,0.0,0.0,0.08832093714824746
1687,2,0.0,0.6467293458691737,0.10588235294117647,0.7701492537313434,0.008867989845372721,0.0,0.0,0.00906943602863619,0.008916221636095728
1688,2,0.0,0.809761952390478,0.0,0.026865671641791038,0.0002480960073851833,0.0,0.0,0.011355730604367243,0.003350900402910859
1689,2,0.19718309859154928,0.7969593918783757,0.0,0.014925373134328358,0.03213708746826679,0.0,0.0,0.16764290042415675,0.07305079954975674
1690,2,0.22535211267605634,0.35427085417083415,0.15294117647058825,0.7393034825870647,0.17266328179090698,0.0,0.0,0.08445824636998138,0.1500930759208495
1691,2,0.11267605633802817,0.9829965993198639,0.6823529411764706,0.6676616915422885,0.08536810523886454,0.0,0.0,0.12406584528378106,0.09863706077447866
1692,2,0.3380281690140845,0.027405481096219243,0.24705882352941178,0.5577114427860697,0.21290099238402954,0.0,0.0,0.009608047756906574,0.15694038625252762
1693,2,0.04225352112676056,0.11262252450490097,0.21176470588235294,0.7945273631840796,0.043561043157165934,0.0,0.0,0.006317466729504702,0.033238055256824314
1694,0,0.6901408450704225,0.5541108221644329,0.32941176470588235,0.9094527363184081,0.6383971843987999,0.0,0.0,0.3885298144033753,0.5782573645381578
1695,2,0.028169014084507043,0.23884776955391077,0.35294117647058826,0.8228855721393035,0.03590468497576736,0.0,0.06666666666666667,0.010048475055544336,0.029637948884343342
1696,2,0.1267605633802817,0.8045609121824364,0.4823529411764706,0.7626865671641792,0.11886106623586429,0.0,0.0,0.11282793599497296,0.11955949081701091
1697,2,0.11267605633802817,0.0,0.17647058823529413,0.05820895522388061,0.02780983152550196,0.0,0.0,0.0,0.01993982261218032
1698,1,0.9154929577464789,0.4014802960592118,1.0,0.853731343283582,0.7928917609046849,0.0,0.0,0.37159159765703903,0.6851709067919498
1699,2,0.028169014084507043,0.9881976395279055,0.11764705882352941,0.6975124378109452,0.02806946688206785,0.0,0.0,0.041574092775870194,0.03252137902889953
1700,0,0.39436619718309857,0.8099619923984797,0.17647058823529413,0.7601990049751244,0.30352527117470574,0.0,0.0,0.32939754033977425,0.3179466766126052
1701,2,0.5633802816901409,0.905381076215243,0.6588235294117647,0.6134328358208956,0.3816524348026771,0.0,0.0,0.5205626248344891,0.43155282079414753
1702,2,0.0,0.5225045009001801,0.0,0.022388059701492536,0.00019616893607200545,0.0,0.0,0.007327363720011671,0.002112396909845978
1703,2,0.0,0.8989797959591918,0.18823529411764706,0.6338308457711443,0.007287099007615971,0.0,0.0,0.012606880764828654,0.008825069117024782
1704,2,0.08450704225352113,0.29505901180236044,0.32941176470588235,0.5084577114427861,0.04988460650819294,0.0,0.06666666666666667,0.028964406741623466,0.045408170945259986
1705,2,0.07042253521126761,0.23624724944988998,0.2823529411764706,0.7248756218905472,0.0503692591737826,0.0,0.0,0.019878139096478828,0.04221448773120544
1706,2,0.18309859154929578,0.14522904580916182,0.49411764705882355,0.6751243781094527,0.14040503115624278,0.0,0.0,0.028512758365313407,0.11003781575148981
1707,0,0.3380281690140845,0.6977395479095819,0.09411764705882353,0.7606965174129353,0.27040156935148857,0.0,0.0,0.24461949325613236,0.2686691230458656
1708,2,0.29577464788732394,0.3240648129625925,0.2,0.6651741293532337,0.21404338795291947,0.0,0.0,0.09997980206018986,0.18470845410345224
1709,0,0.8450704225352113,0.9867973594718943,0.08235294117647059,0.8049751243781095,0.6913512577890607,0.0,0.0,0.844142036401176,0.7524531735293085
1710,2,0.0,0.2768553710742148,0.3058823529411765,0.26666666666666666,0.0030290791599353792,0.0,0.4666666666666667,0.0038824928746156785,0.008992321445595326
1711,2,0.0,0.6777355471094219,0.3058823529411765,0.6114427860696517,0.007027463651050081,0.0,0.0,0.009504252788437802,0.007712004870387809
1712,2,0.29577464788732394,0.9887977595519103,0.2,0.4054726368159204,0.14261481652434804,0.0,0.0,0.3050618281379744,0.19407960207325986
1713,0,0.6619718309859155,0.6783356671334266,0.15294117647058825,0.41890547263681593,0.3320563120240018,0.0,0.0,0.45660809264121727,0.37654520245058115
1714,0,0.3380281690140845,0.4982996599319864,0.21176470588235294,0.5243781094527363,0.2017712900992384,0.0,0.13333333333333333,0.17469815301061514,0.19976116367480126
1715,2,0.2676056338028169,0.36107221444288856,0.058823529411764705,0.7039800995024875,0.2078986845141934,0.0,0.0,0.10127022599250432,0.18064004121097374
1716,2,0.23943661971830985,0.22604520904180836,0.18823529411764706,0.8074626865671642,0.1989556888991461,0.0,0.0,0.057059179963643715,0.16097952998750628
1717,2,0.0,0.07681536307261452,0.023529411764705882,0.5497512437810945,0.006312024001846296,0.0,0.0,0.0010772234565407661,0.004681392676689542
1718,2,0.11267605633802817,0.38447689537907576,0.11764705882352941,0.7686567164179104,0.09350334641126241,0.0,0.0,0.04852555039385983,0.08201385183785222
1719,0,0.38028169014084506,0.7533506701340267,0.23529411764705882,0.7373134328358208,0.2981883221786291,0.0,0.0,0.29581004959716334,0.30406640586453565
1720,2,0.14084507042253522,0.10802160432086418,0.4823529411764706,0.5601990049751243,0.09300138472190168,0.0,0.0,0.016663300343364978,0.07215181828369005
1721,2,0.2676056338028169,0.5759151830366073,0.18823529411764706,0.871641791044776,0.25627163627971383,0.0,0.0,0.16152741309275342,0.23365902936783636
1722,2,0.08450704225352113,0.3620724144828966,0.17647058823529413,0.5691542288557214,0.05330602354027233,0.0,0.0,0.03554276352700914,0.04901245862595523
1723,2,0.08450704225352113,0.3102620524104821,0.27058823529411763,0.7522388059701492,0.0711747057465959,0.0,0.0,0.03045681007203932,0.06044582780703765
1724,0,0.29577464788732394,0.7187437487497499,0.2,0.8208955223880597,0.23957996768982226,0.0,0.0,0.2217453264211495,0.23951369712944828
1725,2,0.028169014084507043,0.0,0.2235294117647059,0.12686567164179105,0.008798753750288484,0.0,0.13333333333333333,0.0,0.007834935331887158
1726,0,0.704225352112676,0.11242248449689937,0.18823529411764706,0.6144278606965174,0.4873701823217171,0.0,0.0,0.08040463206086314,0.37695413439393616
1727,0,0.8591549295774648,0.9717943588717742,0.15294117647058825,0.8149253731343284,0.7228825294253404,0.0,0.0,0.8449359276464913,0.7755406849651865
1728,0,0.38028169014084506,0.7105421084216844,0.3058823529411765,0.7587064676616916,0.30470805446572813,0.0,0.0,0.2790008752440585,0.30378040438268
1729,2,0.1267605633802817,0.0,0.35294117647058826,0.15572139303482585,0.03226978998384491,0.0,0.0,0.0,0.02317197386180609
1730,2,0.15492957746478872,0.24724944988997796,0.27058823529411763,0.6587064676616916,0.12009577659819987,0.0,0.0,0.041607756008887095,0.0992232801861184
1731,0,0.36619718309859156,0.4944988997799559,0.3411764705882353,0.6094527363184079,0.24945188091391646,0.0,0.0,0.1872349020399919,0.23638022475367915
1732,2,0.0,0.6471294258851771,0.21176470588235294,0.7054726368159204,0.008117932148626819,0.0,0.0,0.009075046567472341,0.008374324091527165
1733,2,0.028169014084507043,0.5193038607721544,0.08235294117647059,0.3686567164179104,0.02046503577198246,0.0,0.0,0.021847438227967413,0.02112982292995974
1734,2,0.29577464788732394,0.10522104420884176,0.2235294117647059,0.3671641791044776,0.13700092314793447,0.0,0.2,0.032462577705962885,0.11125708522676908
1735,2,0.2112676056338028,0.13642728545709143,0.08235294117647059,0.663681592039801,0.15687168243711055,0.0,0.0,0.030611099890033442,0.12259679310385199
1736,2,0.056338028169014086,0.0,0.6941176470588235,0.24875621890547264,0.02310177705977383,0.0,0.0,0.0,0.01652787510934121
1737,2,0.30985915492957744,0.11602320464092818,0.1411764705882353,0.29950248756218906,0.12097276713593355,0.0,0.0,0.03742229403711933,0.09861113666355023
1738,2,0.0,0.08081616323264652,0.07058823529411765,0.6099502487562188,0.0070101546272790215,0.0,0.0,0.0011333288449022645,0.0052040562034724935
1739,2,0.0,0.1378275655131026,0.1411764705882353,0.6592039800995025,0.007581352411723979,0.0,0.0,0.0019328306290536143,0.005856340284897617
1740,0,0.9859154929577465,0.11522304460892177,0.12941176470588237,0.899004975124378,0.8853104084929609,0.0,0.13333333333333333,0.1147242981215916,0.6772464914642774
1741,2,0.6338028169014085,0.0,0.3058823529411765,0.11990049751243782,0.1570851603969536,0.0,0.0,0.0,0.11362621446097083
1742,2,0.0,0.7663532706541308,0.3058823529411765,0.27014925373134324,0.003069466882067851,0.0,0.0,0.010746987140644988,0.005214091343186726
1743,0,0.43661971830985913,0.7497499499899979,0.15294117647058825,0.6557213930348259,0.2962324024924994,0.0,0.0,0.33645279292623265,0.31476470106155047
1744,2,0.028169014084507043,0.49269853970794153,0.0,0.014925373134328358,0.004621509346872836,0.0,0.0,0.020728135730155525,0.009314282178093625
1745,2,0.056338028169014086,0.8703740748149629,0.2,0.6681592039800995,0.04697669051465497,0.0,0.0,0.061028636190219705,0.05202300054022502
1746,0,0.676056338028169,0.38167633526705336,0.2823529411764706,0.5666666666666667,0.4222824832679437,0.0,0.13333333333333333,0.2622702484346597,0.3856721620206758
1747,2,0.22535211267605634,0.48629725945189034,0.24705882352941178,0.37412935323383084,0.10601200092314794,0.0,0.0,0.11593336924078189,0.11117345906248381
1748,2,0.07042253521126761,0.43948789757951584,0.10588235294117647,0.6582089552238807,0.06202977152088623,0.0,0.0,0.03697906146906349,0.0557627626070624
1749,2,0.07042253521126761,0.34366873374674933,0.25882352941176473,0.3781094527363184,0.04273021001615509,0.0,0.0,0.028916717161516194,0.03937287066879189
1750,2,0.04225352112676056,0.21284256851370276,0.27058823529411763,0.5014925373134329,0.0279771520886222,0.0,0.0,0.011939226643326827,0.02362021010237515
1751,2,0.04225352112676056,0.8561712342468493,0.32941176470588235,0.5930348258706467,0.0323563351027002,0.0,0.06666666666666667,0.04802621243744249,0.03838775445351138
1752,2,0.028169014084507043,0.2766553310662132,0.16470588235294117,0.8666666666666666,0.035131548580660046,0.0,0.0,0.01163906281559281,0.02871555229227679
1753,2,0.09859154929577464,0.9119823964792959,0.09411764705882353,0.6845771144278606,0.08577198246018926,0.0,0.0,0.1023137862160282,0.0924453795707971
1754,2,0.0,0.29165833166633326,0.8588235294117647,0.35074626865671643,0.004004154165705055,0.0,0.0,0.004090082811553221,0.00390701439540792
1755,2,0.0,0.0,0.32941176470588235,0.06815920398009952,0.0007269789983844912,0.0,0.0,0.0,0.00031276185442691843
1756,2,0.056338028169014086,0.07221444288857772,0.8117647058823529,0.3577114427860697,0.03340064620355412,0.0,0.0,0.005063511299625217,0.025500962537150923
1757,0,1.0,0.061412282456491295,0.27058823529411763,0.8472636815920399,0.8485864297253635,0.0,0.0,0.062007675217127856,0.6332449126022958
1758,2,0.16901408450704225,0.43768753750750145,0.047058823529411764,0.6587064676616916,0.11998615278098315,0.0,0.0,0.0797930833277228,0.11052702881255866
1759,2,0.39436619718309857,0.0,0.08235294117647059,0.1228855721393035,0.09664781906300486,0.0,0.0,0.0,0.06982701091655949
1760,2,0.22535211267605634,0.15323064612922585,0.2,0.5149253731343284,0.1298984537272098,0.0,0.5333333333333333,0.036530218362171504,0.11150378241141064
1761,2,0.0,0.5283056611322264,0.3058823529411765,0.2691542288557214,0.0030579275328871448,0.0,0.0,0.007408716533135843,0.004210577371763458
1762,2,0.014084507042253521,0.0,0.12941176470588237,0.11542288557213931,0.006554350334641126,0.0,0.0,0.0,0.004535883150833167
1763,2,0.0,0.1932386477295459,0.0,0.01542288557213931,0.00011539349180706209,0.0,0.0,0.002709890257860365,0.0006773719307107055
1764,2,0.04225352112676056,0.48189637927585516,0.2,0.5810945273631841,0.03632587122086314,0.0,0.0,0.02703157611256985,0.03416965072696225
1765,2,0.056338028169014086,0.1846369273854771,0.29411764705882354,0.8049751243781095,0.051494345718901456,0.0,0.0,0.012946318364415722,0.040963440313497766
1766,2,0.11267605633802817,0.057611522304460885,0.3058823529411765,0.2656716417910448,0.04756519732287099,0.0,0.06666666666666667,0.007271258331650172,0.03726047375894591
1767,2,0.23943661971830985,0.38107621524304863,0.3058823529411765,0.3114427860696517,0.09918647588276022,0.0,0.0,0.09619268834578874,0.10034219826425535
1768,2,0.3380281690140845,0.10542108421684336,0.047058823529411764,0.772636815920398,0.28040041541657046,0.0,0.0,0.03695942458313697,0.21401106206901166
1769,0,0.7183098591549296,0.7675535107021404,0.16470588235294117,0.6552238805970149,0.4996365105008077,0.0,0.0,0.5597185753719787,0.5287289324785625
1770,2,0.09859154929577464,0.7559511902380476,0.29411764705882354,0.3144278606965174,0.040012693284098774,0.26129744928700543,0.06666666666666667,0.08480890504724074,0.0538134367175727
1771,2,0.29577464788732394,0.7009401880376075,0.8941176470588236,0.5099502487562189,0.17071313177936764,0.9955814420566379,0.0,0.2162526089005588,0.18382285302367124
1772,0,0.7464788732394366,0.7093418683736747,0.27058823529411763,0.8562189054726368,0.6068947611354719,0.22996585659771038,0.0,0.5371642092506566,0.5987783889921208
1773,2,0.0,0.3230646129225845,0.1411764705882353,0.7522388059701492,0.008660281560120008,0.0,0.0,0.004530510110190983,0.007412623202246534
1774,2,0.0,0.1946389277855571,0.3411764705882353,0.3203980099502488,0.003652204015693515,0.0,0.0,0.0027295271437868898,0.00324636769755427
1775,2,0.08450704225352113,0.9765953190638127,0.2235294117647059,0.5611940298507463,0.05796215093468728,0.5693914440650734,0.0,0.09586727709329204,0.06799894296528344
1776,2,0.15492957746478872,0.2550510102020404,0.2823529411764706,0.7557213930348259,0.11854373413339488,0.14842337818839124,0.8,0.04292062209654615,0.10790702108550106
1777,0,0.7464788732394366,0.17663532706541307,0.24705882352941178,0.8786069651741293,0.6628779136856682,0.0,0.0,0.13376085639264795,0.5200510454106798
1778,2,0.0,0.3362672534506901,0.0,0.01840796019900499,0.0001500115393491808,0.0,0.0,0.004715657891783927,0.0013003868546359835
1779,2,0.30985915492957744,0.7763552710542109,0.32941176470588235,0.6522388059701493,0.21710708516039695,0.0,0.0,0.2504067640656209,0.23177158683991778
1780,2,0.028169014084507043,0.4554910982196439,0.6,0.3671641791044776,0.016195476575121163,0.0,0.0,0.019162795394869724,0.017235352459194615
1781,0,0.4225352112676056,0.6877375475095019,0.23529411764705882,0.5990049751243781,0.27883106392799445,0.0,0.26666666666666666,0.29898000403958797,0.29432813903351573
1782,0,0.4647887323943662,0.8157631526305261,0.047058823529411764,0.6885572139303483,0.3294888068312947,0.0,0.0,0.3889562153549227,0.3545172345161976
1783,0,0.39436619718309857,0.22484496899379874,0.18823529411764706,0.5223880597014925,0.22570966997461342,0.0,0.0,0.09144056195156983,0.19061747887184957
1784,2,0.0,0.19623924784956992,0.32941176470588235,0.6313432835820896,0.007258250634664206,0.0,0.0,0.002751969299131489,0.00586637542461185
1785,0,0.4507042253521127,0.5769153830766153,0.27058823529411763,0.4975124378109453,0.24836718209093006,0.0,0.0,0.26698310105702555,0.2593673847924148
1786,2,0.04225352112676056,0.7383476695339067,0.27058823529411763,0.6059701492537314,0.03443918762981768,0.0,0.0,0.041416997688457996,0.037090712645446805
1787,2,0.2535211267605634,0.11862372474494898,0.6,0.8228855721393035,0.21425686591276252,0.0,0.0,0.03160697053345003,0.16448095748613062
1788,2,0.0,0.3310662132426485,0.2235294117647059,0.5059701492537313,0.005804292637895223,0.0,0.0,0.00464272088691398,0.005376326101900153
1789,0,0.4225352112676056,0.1854370874174835,0.35294117647058826,0.8477611940298507,0.35167897530579273,0.0,0.0,0.08061502726721875,0.2786808474340984
1790,2,0.04225352112676056,0.619123824764953,0.3058823529411765,0.5940298507462687,0.03308908377567505,0.0,0.0,0.03472923539576741,0.034118638766748234
1791,2,0.1267605633802817,0.0,0.35294117647058826,0.11194029850746269,0.02728479113777983,0.0,0.26666666666666666,0.0,0.02290437013609322
1792,2,0.014084507042253521,0.5387077415483096,0.11764705882352941,0.5223880597014925,0.014781906300484652,0.0,0.0,0.015109181085751476,0.015002533872777843
1793,2,0.04225352112676056,0.13822764552910582,0.6235294117647059,0.6706467661691543,0.03693745672744057,0.0,0.0,0.007753764671559057,0.028866079387990275
1794,2,0.0,0.9645929185837167,0.24705882352941178,0.2791044776119403,0.003173321024694207,0.0,0.0,0.013527009133957225,0.006118090179110519
1795,1,0.5633802816901409,0.20864172834566913,0.25882352941176473,0.8761194029850746,0.5105758135241172,0.0,0.8666666666666667,0.11996173612513747,0.416434882814656
1796,2,0.15492957746478872,0.3492698539707942,0.10588235294117647,0.7079601990049752,0.12426148165243482,0.0,0.0,0.05877600484750556,0.1073601059710754
1797,2,0.1267605633802817,0.5849169833966793,1.0,0.5562189054726369,0.09150703900300024,0.0,0.0,0.08202607778451042,0.09055375573466422
1798,2,0.14084507042253522,0.6217243448689738,0.3058823529411765,0.8084577114427861,0.11979575351950152,0.0,0.0,0.09590655086514509,0.11519253251803399
1799,2,0.0,0.17543508701740346,0.11764705882352941,0.2577114427860696,0.0029252250173090236,0.0,0.0,0.002460221279651698,0.002639241744843193
1800,2,0.2112676056338028,0.13722744548909782,0.09411764705882353,0.35472636815920394,0.09408608354488807,0.0,0.26666666666666666,0.030790637132790236,0.08049436443278882
1801,2,0.0,0.6207241448289658,0.3176470588235294,0.6686567164179105,0.007690976228940688,0.0,0.0,0.008704751004286453,0.007954520746815099
1802,2,0.04225352112676056,0.2576515303060612,0.25882352941176473,0.3243781094527363,0.025473113316408953,0.0,0.0,0.014452748041921948,0.022554812769380782
1803,2,0.0,0.27165433086617324,0.2823529411764706,0.4074626865671642,0.004661897069005308,0.0,0.0,0.003809555869745731,0.0043000573675487
1804,2,0.16901408450704225,0.7081416283256651,0.21176470588235294,0.646268656716418,0.12021693976459727,0.0,0.0,0.12909849861980746,0.12539241577590865
1805,2,0.0,0.8873774754950989,0.6823529411764706,0.36467661691542286,0.004165705054234941,0.0,0.0,0.01244417513858031,0.0065144781978227085
1806,0,0.28169014084507044,0.024204840968193638,0.18823529411764706,0.8522388059701493,0.25795061158550653,0.0,0.0,0.007128189591328352,0.18884878549721607
1807,2,0.14084507042253522,0.5803160632126425,0.0,0.009950248756218905,0.018636048926840527,0.0,0.0,0.08951895240018852,0.039977487836574406
1808,2,0.07042253521126761,0.42468493698739745,0.15294117647058825,0.5696517412935324,0.04837295176552042,0.0,0.0,0.03573352184743823,0.04549430589447381
1809,2,0.04225352112676056,0.9697939587917582,0.6823529411764706,0.5522388059701493,0.035385414262635584,0.0,0.0,0.054399784555308695,0.04164666607570844
1810,2,0.15492957746478872,0.894378875775155,0.29411764705882354,0.7741293532338308,0.1303138702977152,0.0,0.0,0.15050831481855517,0.13909205400912195
1811,2,0.04225352112676056,0.9665933186637327,0.6,0.7034825870646766,0.038818370643895685,0.0,0.26666666666666666,0.0542202473125519,0.04742607028946361
1812,2,0.04225352112676056,0.19623924784956992,0.35294117647058826,0.3228855721393035,0.015289637664435725,0.0,0.0,0.011007877196525956,0.014147874473782362
1813,2,0.028169014084507043,0.9537907581516303,0.9647058823529412,0.3497512437810945,0.019605354258019844,0.0,0.0,0.04012657375614354,0.025955888870862805
1814,0,0.9436619718309859,0.8849769953990798,0.058823529411764705,0.6442786069651741,0.6539349180706208,0.0,0.0,0.843914809578312,0.7252696525667379
1815,2,0.0,0.23724744948989795,0.15294117647058825,0.3218905472636816,0.003669513039464574,0.0,0.0,0.0033270495298368457,0.0034370353521246903
1816,2,0.1267605633802817,0.2556511302260452,0.023529411764705882,0.7089552238805971,0.09742672513270252,0.0,0.0,0.03585134316299737,0.08107891132114287
1817,2,0.0,0.4572914582916583,0.29411764705882354,0.5129353233830846,0.005885068082160166,0.0,0.06666666666666667,0.006412845889719249,0.0067988071563926345
1818,0,0.323943661971831,0.6925385077015402,0.27058823529411763,0.8238805970149253,0.2738287560581583,0.0,0.0,0.23308422540900825,0.2677141122497278
1819,2,0.23943661971830985,0.6299259851970394,0.23529411764705882,0.7606965174129353,0.1926090468497577,0.0,0.0,0.15900828115532215,0.18677151157636993
1820,2,0.04225352112676056,0.5449089817963593,0.24705882352941178,0.42985074626865677,0.024319178398338335,0.0,0.0,0.03056621557934424,0.026522038003074098
1821,2,0.0,0.14302860572114423,0.5647058823529412,0.7194029850746269,0.008279483037156704,0.0,0.0,0.0020057676339235624,0.006384021381537685
1822,0,0.352112676056338,0.7619523904780957,0.25882352941176473,0.7019900497512438,0.2602757904454188,0.0,0.3333333333333333,0.2778170515496309,0.2754085556256157
1823,2,0.08450704225352113,0.37667533506701334,0.3058823529411765,0.6661691542288557,0.0673609508423725,0.0,0.0,0.03697625619964542,0.059625455135399116
1824,0,0.5774647887323944,0.04820964192838568,0.24705882352941178,0.8746268656716418,0.5185668128317562,0.0,0.0,0.02839493704975426,0.38405817704997003
1825,2,0.04225352112676056,0.7981596319263852,0.23529411764705882,0.2691542288557214,0.020557350565428106,0.0,0.0,0.0447720999124756,0.028030654006780405
1826,2,0.014084507042253521,0.05921184236847369,0.17647058823529413,0.5472636815920398,0.01295291945534272,0.0,0.0,0.001660719495500348,0.009668020853020326
